CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Unnamed: 73
CZE.1.1.0.0.OVGD,Czech Republic,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd CZK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3450.41171,3116.43524,3046.03369,3086.04954,3158.08893,3350.53801,3490.208,3469.412,3455.772,3503.405,3643.915,3750.216,3806.974,3932.63601,4118.899,4381.48,4671.67301,4928.093,5056.828,4814.185,4944.874,5032.516,4993.732,4991.64401,5103.71701,5356.798,5495.05,5779.34001,5942.913,6154.824,5828.318,6063.142,6235.77,6238.73701,6316.80301,6479.80601,6596.26574,6756.52656,
DNK.1.1.0.0.OVGD,Denmark,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd DKK,572.33048,608.83848,643.34028,647.43848,707.45564,739.68198,759.95697,804.6898,851.78827,909.70238,926.58647,956.03174,992.33799,1039.1713,1029.15092,1014.64092,1075.45243,1096.80479,1123.31449,1168.84579,1160.06274,1151.46683,1196.28322,1228.04219,1281.33118,1334.54593,1397.71541,1404.18621,1408.01896,1417.83529,1441.37515,1462.39299,1491.97445,1490.79727,1569.73046,1617.41921,1664.25563,1716.98726,1756.92958,1809.06305,1876.43272,1894.25944,1902.90731,1911.30085,1964.36529,2010.71663,2087.45538,2108.0622,2099.26781,1994.84017,2026.41644,2052.97878,2052.86726,2081.45699,2108.05801,2152.4203,2218.56515,2286.37509,2328.90184,2368.75869,2326.59227,2477.82669,2488.82409,2503.87121,2590.95174,2666.82602,2717.77308,2765.41702,
DEU.1.1.0.0.OVGD,Germany,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2433.44773,2482.44797,2458.29293,2522.13125,2560.08916,2586.65971,2634.62472,2689.83624,2747.11819,2826.13968,2872.37933,2865.82296,2850.63979,2883.7667,2909.30203,3021.7955,3109.09872,3136.70448,2962.78819,3085.28875,3201.23294,3216.07104,3228.83869,3299.23339,3354.09984,3428.63538,3524.56541,3564.59376,3599.44603,3450.72,3585.64315,3650.51669,3618.77006,3600.82632,3609.45312,3630.28077,3662.43945,
D_W.1.1.0.0.OVGD,West Germany,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-DEM,797.01461,833.91639,872.8107,897.35875,957.13484,1008.38288,1036.5175,1033.32944,1089.67837,1170.97386,1229.95294,1268.48368,1323.03281,1386.24047,1398.57908,1386.45698,1455.07629,1503.78092,1549.02207,1613.31214,1636.0409,1644.69952,1638.20559,1663.96481,1710.93777,1750.76726,1790.81327,1815.92309,1883.24362,1956.62519,2059.44596,2164.64794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
EST.1.1.0.0.OVGD,Estonia,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52654,10.35365,10.82233,11.35728,12.83941,13.39661,13.33967,14.68533,15.54894,16.62695,17.88998,19.10662,20.92616,22.96909,24.70807,23.4417,20.01213,20.50237,22.06198,22.8721,23.27385,24.04719,24.48921,25.24668,26.66924,27.65593,28.68656,27.85929,30.15905,29.78924,28.97176,28.94567,29.11481,29.58065,30.09826,
IRL.1.1.0.0.OVGD,Ireland,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-IEP,22.72081,23.86053,24.62797,25.79649,26.77314,27.29079,27.53469,29.12787,31.52908,33.37796,34.26579,35.45478,37.75572,39.53833,41.22276,43.55458,44.14254,47.72741,51.12852,52.68926,54.29954,56.09447,57.36446,57.22729,59.71041,61.56132,61.73965,64.61862,67.37541,71.56057,77.02643,78.51277,81.13765,83.32239,88.11828,96.75908,103.89954,115.3511,125.46291,138.67402,151.71427,159.76396,169.18901,174.2881,186.11902,196.80184,206.61803,217.58969,207.83282,197.24211,200.56163,203.78841,202.963,207.41385,226.88128,282.7485,286.20572,315.13785,339.36772,356.24408,381.72869,443.79086,477.1246,465.02294,477.11106,535.97511,529.43289,547.5612,
GRC.1.1.0.0.OVGD,Greece,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-GRD,37.19993,42.11173,42.26537,47.27165,51.71975,57.28894,61.00957,64.46851,69.11264,77.10459,83.99048,90.57766,99.77967,107.85323,100.90864,107.33502,114.68824,118.06361,126.61686,130.77424,131.66091,129.61223,128.14731,126.76554,129.30933,132.55914,133.24148,130.23454,135.81885,140.97857,140.97912,145.35184,146.36517,144.0246,146.90488,149.9896,152.06316,157.54182,162.95643,167.28909,174.21123,182.31277,190.85073,201.91401,212.77267,215.29085,229.1629,237.19934,237.33567,227.55916,214.60252,193.40671,177.29373,173.26542,174.63807,174.23937,174.18397,176.74991,180.39922,184.50724,167.53952,182.03922,192.09141,196.19431,200.28805,204.44016,208.09469,211.41396,
ESP.1.1.0.0.OVGD,Spain,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-ESP,184.59586,206.4477,225.65644,245.42074,260.60592,276.90262,296.9668,309.85608,330.29694,359.71838,374.9907,392.42444,424.40371,457.45928,483.16197,485.78115,501.83026,516.07739,523.62517,523.84516,530.65819,529.94955,536.55413,546.05839,555.79642,568.69845,587.20376,619.77588,651.3478,682.79288,708.62409,726.64724,733.40692,725.84317,743.1398,763.631,783.542,811.65,846.567,883.891,929.859,966.301,992.927,1022.11201,1053.946,1091.374,1135.503,1175.626,1184.645,1140.006,1141.079,1133.777,1101.293,1085.574,1102.08,1146.834,1180.266,1214.447,1243.538,1267.926,1129.214,1204.681,1281.42301,1312.95701,1358.323,1396.695,1430.16252,1458.04647,
FRA.1.1.0.0.OVGD,France,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-FRF,490.6715,514.9422,550.248,583.83151,622.264,652.3738,686.05941,719.0024,751.674,804.9951,854.9062,900.1602,940.7944,999.0727,1043.1789,1033.31451,1078.1351,1116.4537,1160.5465,1203.4323,1223.6068,1238.1471,1268.389,1284.39681,1305.06881,1325.5463,1357.2207,1391.8671,1458.8747,1523.14061,1566.2398,1585.6089,1609.6477,1603.8691,1642.0999,1679.9469,1703.4171,1746.4635,1806.7618,1868.1792,1945.5405,1982.4954,2003.6635,2023.0555,2081.0818,2120.3844,2177.933,2233.04521,2241.53461,2178.2213,2221.7928,2275.9507,2280.1347,2297.95981,2320.8896,2345.6478,2365.82111,2415.1157,2454.8663,2504.6374,2318.2762,2477.82781,2545.1445,2581.7746,2612.5098,2634.4797,2655.1812,2685.15301,
HRV.1.1.0.0.OVGD,Croatia,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.29939,34.27255,36.38648,37.20579,36.89002,37.97653,39.15807,41.43054,43.73755,45.56161,47.5331,49.94259,52.46432,53.49938,49.85484,49.18875,49.13419,48.03486,47.97065,47.70313,48.80983,50.50181,52.16027,53.6787,55.34356,50.74402,57.15412,61.3232,63.62996,66.06501,68.31294,70.15626,71.87668,
ITA.1.1.0.0.OVGD,Italy,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-ITL,459.42072,498.31942,533.11136,566.25407,588.6749,615.77886,656.93145,707.60954,759.40448,809.48201,858.33922,872.19997,902.07696,962.69353,1011.30593,986.91176,1052.53716,1075.57648,1106.75469,1168.27165,1204.47858,1211.18438,1213.0706,1224.29224,1261.17644,1294.23199,1329.30406,1370.0736,1425.27426,1471.62981,1500.80417,1522.40047,1533.40518,1520.60118,1552.14231,1593.7829,1615.2286,1646.3334,1676.0394,1704.1632,1770.3205,1805.8408,1810.7153,1811.9204,1838.6285,1852.6464,1885.9844,1913.563,1893.9846,1793.5058,1820.9304,1833.5943,1776.2901,1743.9967,1743.9725,1759.4183,1781.1686,1809.7332,1824.6933,1832.52419,1670.0119,1819.1617,1906.8667,1924.4632,1939.5325,1949.9979,1960.63489,1972.32951,
CYP.1.1.0.0.OVGD,Cyprus,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95113,9.01738,9.89083,9.96015,10.54767,11.59441,11.73918,12.04919,12.78551,13.42452,14.22534,14.7876,15.33814,15.7405,16.53167,17.33394,18.15103,19.07642,19.77213,19.3737,19.81594,19.89851,19.21254,17.94691,17.62817,18.23086,19.42929,20.54663,21.83524,23.1182,22.37364,24.92369,27.10167,28.08287,29.18955,30.29094,30.97302,31.82358,
LVA.1.1.0.0.OVGD,Latvia,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.45012,19.62139,13.32294,11.80413,12.06382,11.95524,12.23022,13.3519,14.22646,14.62741,15.4818,16.48202,17.74545,19.24124,20.92005,23.34998,26.34462,29.0883,28.10257,23.59491,22.73105,23.42124,25.13222,25.65901,26.19656,27.18767,27.88141,28.82909,30.07154,30.27463,29.22434,31.25325,31.84974,31.54983,31.53814,32.21239,32.67815,33.1857,
LTU.1.1.0.0.OVGD,Lithuania,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.59592,29.80248,23.46696,19.65885,17.73897,18.3226,19.24367,20.84101,22.39637,22.15068,22.90793,24.39331,26.0325,28.77942,30.65067,33.02042,35.46242,39.39094,40.41488,34.41788,34.5649,36.75067,38.36141,39.91387,41.41964,42.59297,43.73102,45.74801,47.99806,50.2431,50.26461,53.47894,54.79736,55.20262,56.87536,58.53617,60.26471,61.5053,
LUX.1.1.0.0.OVGD,Luxembourg,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-LUF,8.27444,8.59126,8.70806,9.00754,9.71613,9.90342,10.0129,10.03454,10.45448,11.49708,11.69296,12.00484,12.79695,13.86072,14.44459,13.49539,13.8374,14.05462,14.62734,14.97044,15.09633,15.01315,15.183,15.63683,16.60427,17.08882,18.79495,19.53764,21.19118,23.26756,24.50424,26.62239,27.10682,28.24559,29.32474,29.74481,30.16066,31.79528,33.91736,36.69048,39.23611,40.44233,41.74672,42.84017,44.6526,45.76111,48.51438,52.44333,52.2848,50.59132,52.49376,53.04195,53.91698,55.62707,57.08621,58.38113,61.28745,62.09468,63.09522,64.82991,64.49924,68.96886,68.21199,68.27982,68.52468,68.96179,70.08594,71.50421,
HUN.1.1.0.0.OVGD,Hungary,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26948.33752,26382.97642,26224.67781,26985.19515,27389.9724,27417.70042,28234.16638,29320.64763,30225.49986,31558.2555,32840.1601,34393.52112,35748.20542,37522.43368,39136.00459,40675.58825,40810.77533,41216.2047,38438.16405,38848.66469,39593.28061,39062.93477,39856.75997,41584.29289,43106.20157,44157.40724,45978.53992,48556.16039,51021.44646,48807.766,52333.10984,54506.17974,54060.80572,54444.13501,54721.5509,55708.57657,56878.03708,
MLT.1.1.0.0.OVGD,Malta,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-MTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36834,4.57306,4.77824,5.05135,5.36624,5.58023,5.85114,6.0515,6.29716,6.70101,6.65028,6.83257,7.08491,7.11377,7.31874,7.48972,7.86693,8.21391,8.0993,8.60125,8.68658,9.04288,9.61189,10.34542,11.34071,11.80318,13.33422,14.29285,14.87671,14.36238,16.27988,16.70204,18.47808,19.62611,20.40364,21.15825,21.92129,
NLD.1.1.0.0.OVGD,Netherlands,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-NLG,169.3904,174.57885,181.51762,188.09695,203.6623,214.35176,220.22784,231.85497,246.73269,262.59497,278.71878,290.75101,301.02579,317.41431,328.32929,328.33595,342.96762,351.61191,361.09224,368.36523,373.30838,370.38309,365.78753,373.35919,384.79025,394.71853,405.71924,413.55468,427.78601,446.69465,465.38089,476.73215,484.86554,490.96298,505.50085,521.25244,539.08258,561.98537,588.10477,617.76491,643.83274,658.79274,660.41224,661.05848,674.3873,688.10445,712.44474,740.12623,755.79281,728.09088,737.69697,750.77858,743.43726,743.21244,755.19718,771.21219,789.90854,811.87991,830.2181,849.31446,816.463,867.71104,911.15938,905.71008,915.43588,931.77304,940.76221,951.29197,
AUT.1.1.0.0.OVGD,Austria,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-ATS,83.32572,87.75203,89.85584,93.5211,99.16771,102.00195,107.7579,110.9989,115.96319,123.24123,132.0195,138.76983,147.38446,154.58759,160.68413,160.10197,167.42984,175.93524,175.56463,184.96909,188.17181,187.90029,191.67944,197.37823,197.47945,202.41382,207.07216,209.88248,216.79995,225.22712,235.01469,243.10303,248.19244,249.49994,255.49323,262.30975,268.12191,273.87537,283.44151,294.10436,303.48489,307.48175,312.04591,315.60811,323.70427,331.21539,342.04394,354.95687,360.11547,347.20078,353.48158,363.82964,366.11539,365.19744,367.9576,372.75401,380.64603,389.29525,398.96622,405.96798,380.31788,399.04129,420.31403,417.00934,414.26087,416.81166,419.15888,422.83937,
POL.1.1.0.0.OVGD,Poland,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820.48993,762.92779,782.11528,811.35316,854.29644,913.686,969.36499,1031.00599,1078.655,1129.343,1181.929,1196.511,1219.259,1262.21799,1326.475,1369.72899,1454.681,1553.024,1621.105,1663.499,1716.214,1806.409,1833.718,1846.265,1918.648,2003.678,2064.41299,2170.781,2306.36499,2412.007,2362.909,2526.592,2659.376,2666.014,2752.62499,2852.598,2951.57427,3032.92712,
PRT.1.1.0.0.OVGD,Portugal,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-PTE,35.195,36.45504,40.29312,41.84026,44.37299,48.54891,50.7597,52.86792,55.54986,56.90241,61.72484,68.19901,75.27695,78.98124,81.28326,77.14181,78.90841,83.65601,88.81369,95.12037,99.65211,101.81937,104.022,105.0328,103.93848,105.63934,109.14644,117.47674,123.74999,131.97766,142.35037,147.14738,151.75324,150.71021,152.9545,156.48363,161.96721,169.09517,177.22519,184.14864,191.17608,194.89192,196.39438,194.56689,198.04717,199.59561,202.83911,207.92343,208.58722,202.07496,205.58626,202.06349,193.87809,191.97012,193.39338,196.46794,200.40543,207.04831,213.14854,219.00093,201.03271,212.20763,227.03212,234.07008,239.25378,243.71462,247.8409,252.34698,
ROM.1.1.0.0.OVGD,Romania,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.23515,511.28931,466.68436,473.78268,492.42425,527.5798,548.19609,521.61359,511.0259,509.101,521.63119,548.8509,580.1517,593.7339,655.64919,686.2558,741.35401,794.9821,868.97489,821.036,788.96799,824.4368,840.1309,842.4728,877.149,904.8409,930.7189,1006.9956,1061.3183,1103.3494,1063.6507,1123.0807,1170.11189,1196.53,1207.4902,1215.6749,1217.47053,1246.06561,
SVN.1.1.0.0.OVGD,Slovenia,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.51334,24.15362,22.83394,23.48321,24.73427,25.75015,26.50041,27.87085,28.72476,30.23797,31.29567,32.18093,33.2373,34.29924,35.85849,37.24052,39.44099,42.25677,43.68176,40.36607,40.815,41.08251,39.88473,39.55617,40.64904,41.6219,42.88488,45.10391,47.07906,48.72929,46.7387,50.67264,52.02484,53.26086,54.18301,54.75732,55.8196,57.08671,
SVK.1.1.0.0.OVGD,Slovakia,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.59488,35.98341,38.21636,40.44952,42.92486,45.27964,47.01209,46.78961,47.15888,48.53834,50.6824,53.14389,56.00808,59.64017,64.96346,71.99162,75.85281,71.67685,76.54413,78.50551,79.7374,80.29821,82.47265,86.74216,88.43173,90.97392,94.66939,96.82397,94.32058,99.65522,100.19793,102.31475,104.2983,105.14042,105.98962,107.601,
FIN.1.1.0.0.OVGD,Finland,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EURO-FIM,46.31808,49.84041,51.32663,53.01276,55.78993,58.7484,60.14232,61.4467,62.86199,68.89257,74.03914,75.7842,81.64647,87.34851,90.17558,93.1623,93.59358,93.85705,96.76648,103.67699,109.47528,110.88683,114.3096,117.85759,121.66031,125.96715,129.43767,134.04698,141.05913,148.23048,149.25572,140.47859,135.82682,134.76762,140.11031,146.0431,151.39216,161.07777,169.86339,177.31917,187.52165,192.47271,195.72036,199.65786,207.65491,213.42213,222.00079,233.79525,235.62922,216.59973,223.46223,228.80386,225.31954,223.11199,222.04537,223.08122,228.81872,236.37745,239.19738,242.42592,236.387,242.71354,244.56554,241.41129,242.31554,242.73582,244.7426,248.09621,
SWE.1.1.0.0.OVGD,Sweden,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd SEK,1176.89975,1243.98273,1297.47462,1366.23996,1459.14528,1514.59236,1546.39819,1598.97643,1656.53926,1739.36601,1852.42563,1869.09727,1912.08573,1988.5695,2052.20391,2105.56081,2128.72178,2094.66237,2132.36644,2213.39715,2269.81755,2265.20383,2293.48863,2337.07956,2435.92716,2488.55229,2555.52728,2641.23565,2708.82589,2780.73999,2801.72553,2769.61846,2737.52986,2680.983,2788.645,2902.823,2952.308,3042.796,3171.988,3305.247,3458.317,3505.378,3585.221,3652.66,3805.32599,3911.61399,4094.52399,4226.56699,4187.551,4009.345,4239.913,4374.059,4355.933,4405.489,4506.629,4704.391,4804.65,4895.113,4981.769,5111.705,5012.855,5274.82,5341.04199,5330.143,5384.393,5467.483,5563.73117,5684.47691,
GBR.1.1.0.0.OVGD,United Kingdom,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd GBP,593.82718,609.86832,616.56892,646.53137,682.70357,697.24743,708.17644,727.83356,767.66565,782.55175,803.7478,831.91689,867.86957,924.48807,901.52005,888.2348,914.0848,936.55072,975.92576,1012.51337,991.9455,984.13151,1003.76387,1046.14134,1069.87938,1114.25172,1149.35444,1211.33612,1280.77492,1313.78821,1323.4282,1308.82918,1314.07866,1346.797,1398.59493,1433.99824,1469.72681,1542.85119,1592.937,1639.84037,1714.03299,1755.0159,1785.0096,1842.46043,1885.3164,1937.92907,1980.36625,2038.40903,2037.40182,1943.93788,1987.88146,2004.80704,2035.44571,2070.42422,2135.85322,2181.56914,2229.70591,2297.11487,2332.75073,2362.05705,2124.72,2306.23721,2425.00159,2431.58911,2457.85701,2491.98293,2510.65594,2539.92638,
ALB.1.1.0.0.OVGD,Albania,01 Gross domestic product,Gross domestic product at 2020 reference levels,(National currency),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653.49113,701.43233,619.28356,670.74618,752.91748,809.10666,880.82369,921.5917,970.74263,1021.86448,1074.29452,1138.95611,1212.9893,1296.77123,1331.66412,1371.25655,1405.03769,1418.86508,1443.08836,1475.41681,1508.28473,1567.24261,1618.69795,1678.12714,1712.73983,1655.98449,1804.51891,1891.61945,1967.57625,2047.18298,2124.5895,2193.93992,2265.93834,
MNE.1.1.0.0.OVGD,Montenegro,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76477,2.79497,2.84903,2.91898,3.04776,3.17654,3.44999,3.69624,3.95123,3.71438,3.81748,3.94764,3.84945,3.97979,4.07412,4.17692,4.32058,4.45956,4.67062,4.87584,4.14482,4.68556,5.04819,5.37524,5.54532,5.69751,5.8565,6.03002,
MKD.1.1.0.0.OVGD,North Macedonia,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd MKD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.87954,429.62486,401.41913,371.43605,364.90558,360.83788,365.11206,370.3722,382.88996,399.5033,417.67886,404.86789,410.91527,420.04811,439.6819,460.45218,484.10578,515.44422,543.64887,541.69901,559.89353,572.99456,570.38172,587.06446,608.37242,631.82969,649.82647,656.85424,675.77627,702.2014,669.28018,699.47,718.76532,737.12993,759.19767,785.67139,810.86469,835.85044,
SRB.1.1.0.0.OVGD,Serbia,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd RSD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2802.47417,2975.24565,3241.03066,3414.18733,3061.65515,3247.0412,3467.14255,3693.93,3862.3617,4120.63276,4363.8942,4534.11512,4889.23027,5141.55819,4979.97897,5060.20515,5062.9514,5040.47412,5063.23582,4971.88136,5036.30396,5186.14402,5308.71347,5555.53413,5819.43355,5764.14756,6222.34292,6390.56251,6630.07652,6891.95963,7031.89339,7229.40157,7508.71978,
TUR.1.1.0.0.OVGD,Türkiye,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd TRY,334.52042,340.26976,360.93832,394.96576,411.3188,422.0865,471.51111,492.73726,525.687,553.69334,580.78128,613.11117,658.64021,680.12619,718.17556,769.69822,850.21832,879.18159,892.39573,886.82579,865.12246,907.13823,939.46259,986.16334,1052.35438,1096.98952,1173.91014,1285.26383,1312.51607,1315.81882,1437.60194,1450.92146,1537.74874,1661.41478,1570.77356,1683.73131,1801.68208,1937.32721,1997.22684,1932.05396,2066.00789,1947.2123,2072.76314,2192.22075,2406.9693,2623.41132,2827.90486,2972.35948,2999.7087,2853.24209,3096.9717,3437.01803,3602.25703,3908.02586,4087.8261,4325.14788,4468.9013,4818.63114,4985.74864,5050.64433,5141.7106,5749.0029,6061.81908,6367.64536,6579.5366,6816.70423,7019.27054,7300.40055,
ISL.1.1.0.0.OVGD,Iceland,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd ISK,383.59083,383.27023,415.13027,457.81871,503.22026,539.90138,587.07027,579.62423,547.89244,560.90095,602.73979,681.46237,723.55866,772.80408,816.90272,822.18122,871.17783,948.03556,1005.07625,1053.92876,1114.50792,1162.0417,1187.07854,1161.5427,1209.50411,1249.33106,1327.67091,1441.13289,1439.83979,1443.56094,1460.44156,1457.17711,1408.01351,1426.50704,1477.98766,1479.71076,1550.51584,1626.69562,1740.73484,1808.58847,1897.30303,1970.17729,1980.8613,2026.05208,2180.49002,2333.76409,2466.12616,2681.69836,2727.27679,2500.32743,2444.7747,2478.51251,2507.49405,2597.68753,2647.40249,2747.17225,2917.99382,3019.68787,3160.42858,3196.40097,2983.97205,3138.55887,3416.55042,3588.48011,3542.44434,3587.76857,3649.26348,3736.21932,
NOR.1.1.0.0.OVGD,Norway,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd NOK,586.11514,622.89192,640.41769,664.6599,697.95172,734.83926,762.66242,810.37651,828.68984,866.01792,883.32711,933.80773,983.15182,1027.29736,1068.02443,1120.87038,1186.43666,1235.69587,1283.34107,1339.18185,1399.80347,1423.23971,1426.68992,1482.9152,1573.00925,1660.48557,1727.69762,1757.83277,1752.03202,1770.06972,1804.74512,1856.33719,1922.49978,1977.7354,2077.39996,2163.67258,2271.19547,2386.84681,2451.90977,2505.42583,2591.6992,2647.76729,2686.35931,2715.81108,2833.41001,2917.55421,3000.62536,3103.25524,3128.78891,3078.31346,3109.24788,3152.31224,3241.33248,3282.59167,3351.36903,3419.88072,3464.05136,3556.52917,3596.02009,3648.87193,3599.226,3748.3483,3901.2957,3915.05516,3970.79484,4013.88872,4068.60206,4111.19367,
CHE.1.1.0.0.OVGD,Switzerland,01 Gross domestic product,Gross domestic product at 2020 reference levels,Mrd CHF,204.38545,221.45676,232.57881,244.1055,256.55082,264.4139,270.78967,278.91522,289.228,305.44629,324.86886,338.10871,348.92998,359.57202,364.80348,338.23417,333.48652,341.60233,342.99975,351.54571,367.72379,373.61228,368.72014,371.07656,382.24023,396.28219,403.64762,410.04736,423.48707,441.82742,458.06292,453.86791,453.66942,453.09787,458.85111,461.05757,463.64026,473.36566,486.50682,494.68051,512.65332,520.81577,522.79701,521.31111,534.79705,550.58472,573.34767,596.18522,611.27822,599.45053,618.99641,627.70978,634.76609,646.42118,662.86241,672.50376,685.35929,695.09375,718.22253,726.23303,709.8546,753.69684,780.33477,786.7769,797.71573,808.08666,817.05583,827.69597,
